index,label,preprocessed_news
2124,fake,tiririca rebate noticia falsa nao encontrei nao conheco lula nao faco conluios tiririca deputado pr negou mensagem publicada pagina facebook encontrado lula contrariando orientacao partido tiririca deputados votaram sim impeachment dilma folha divulgou lula indignado atitude deputado tiririca reclamou dizendo faz ia votar gente disse lula tiririca desmentiu farsa atraves facebook deputado escreveu nao costumo responder noticias falsas saem sobre mim sobre mandato dessa vez fazer diferente afirmar voces acompanham noticia veiculada pouco folha sao paulo mentirosa nao conheco nunca nenhum tipo contato pessoas referidas materia conhece sabe nao participo nenhum tipo reuniao envolva conviccoes crencas voto veio coracao acordo acredito vim povo povo trabalho povo
2125,fake,camara deputados estuda possibilidade dar anistia eduardo cunha correio braziliense publicou noticia nao deixara brasileiros felizes acordo jornal ha camara deputados corrente parlamentares estudam fazer especie anistia cunha agradecimento processo permitiu aprovacao impeachment presidente dilma rousseff diz ditado ver calcas deputado pmdb informou ha maioria deputados estaria favor ignorar denuncias corrupcao lavagem dinheiro falsa declaracao comandante camara deputado disse ha entendimento cunha fundamental avanco processo cunha responde inqueritos stf sob acusacao receber us milhoes propina lobista pode ter mandato cassado plenario faria perdesse foro privilegiado foro presidente camara estaria sob risco ser preso juiz sergio moro ja aconteceu tres
2126,fake,bolsonaro comenta cuspida levou jean wyllys cheiro horrivel ainda nao sei fazer cara completamente desequilibrado apos levar cuspida deputado jean wyllys jair bolsonaro comentou episodio atraves video publicado redes sociais acho caso psiquiatrico porque amor odio comigo sera acontecendo disse bolsonaro confira video leia tambem
2127,fake,premeditado video camera lenta mostra jean wyllys dizendo vou cuspir cara bolsonaro deputado jean wyllys premeditou toda palhacada fez sessao ontem camara federal contrario disse jean wyllys deputado jair bolsonaro nao provocou durante sessao votacao impeachment video postado rede social censura mostra camera lenta estupidez wyllys planejada antecedencia filmagem podemos fazer leitura labial pra perceber claramente deputado avisou alguem sobre ato iria cometer vou cuspir cara bolsonaro disse jean confira video abaixo presta atencao segundos
2128,fake,situacao dilma senado praticamente irreversivel acompanhe grafico impeachment jornal estado publicou estimativa parcial situacao impeachment senado federal situacao votos poderao alterar qualquer momento assim situacao presidente dilma rousseff praticamente irreversivel senadores ja declararam favor afastamento dilma cinco estao indecisos dez nao quiseram responder vinte senadores ja declararam contra processo impeachment confira lista sao senadores pro contra processo mudara rumos pais clique imagem aumentar azul pro impeachment vermelho contra impeachment cinza indecisos roxo nao responderam
2129,fake,pai santo contratado pt dilma nao aguentara ate dia medo suicidio pai santo carlos xango deu entrevista site bahia noticias publicada ontem patricia carvalho informacoes bahia noticias carlos afirmou contratado pt pernambuco infelizmente nao conseguiu dar boas noticias partido buzios previu pessima informacao dilma disse nao resistira governo ate proximo dia pai santo comentou apolitico nao nenhuma ideologia partidaria carlos antecipou morte ariano suassuna maiores escritores brasileiros todos tempos site bahia noticias informou futuro dilma jogado maos xango finalizar calos justificou pressao sobre dilma grande ja limite presidente brasil vai cair ate dia proximos disse lider espiritual michel temer nao ficara poder problemas envolvendo nome tambem irao aparecer medo dilma mate apos impeachment finalizou materia completa bahia noticias
2130,fake,lula nao conforma diz traido deputado palhaco jornal tempo publicou noticia minimo curiosa durante algumas horas manha domingo hotel golden tulip brasilia tornou picadeiro promoveu encontro icones circenses lula comentou dilma havia recebido palhaco tiririca suite hotel gabinete clandestino onde tentava comprar votos tentar salvar dilma comigo hoje faz ia votar gente lula desabafou inconformado assistir voto tiririca favoravel abertura processo impeachment dois mandatos primeira vez palhaco fez uso microfone plenario camara ps palhaco referimos tiririca nao confundam alhos bugalhos
2131,fake,novo depoimento delator complica dilma tentado barrar operacao diogo ferreira chefe gabinete delcidio amaral descreveu proximidade senador ministro stj marcelo navarro antes nomeacao cargo diogo disse procuradores agendou encontros ministro senador diversas ocasioes ouviu estrategia nomear marcelo stj objetivo barrar lava jato acordo ferreira delcidio citava marcelo odebrecht maior beneficiario dessa estrategia tambem apresentou mensagens whatsapp navarro delcidio depoimento pgr revelou teor conversa mantida delcidio presidente dilma palacio alvorada dilma solicitado delcidio navarro compromisso alinhamento governo libertar determinados reus importantes operacao lava jato leia trecho delacao
2132,fake,voto numero dara sim definitivo podera ser estado paraiba faltam somente votos dilma ser afastada andamento carruagem tudo indica estado paraiba podera fazer tao sonhado voto numero caso nao ocorra estado pernambuco passara regua deus ilumine paraiba deus ilumine pernambuco dilma
2133,fake,mao lava outra saiba porque silvio permitiu presenca temer programa silvio santos recebeu presidente michel temer programa ontem visita previamente combinada almoco compadres tema reforma previdencia presidente republica subiu palco convencer publico silvio reforma fundamental inevitavel pais tentar ser popular presidente tentou fazer brincadeira lembrou especie suborno silvio disse vou passar dinheiro voce brincou temer tirando mala dinheiro ops nota r presenteando apresentador dar continuidade imperio televisivo apresentador precisou autorizacao presidencia republica sistema brasileiro televisao sbt nao nome silvio sim nome filhas daniela renata mudanca controle feita segundo presidente michel temer mes sbt globo feito campanha prol reformas governo vampiresco peemedebista
2134,fake,impeachment vai tirar foro privilegiado ministros poderao cair maos sergio moro autoridades futuro dilma agora longa batalha frente destituicao presidente dilma rousseff ocasionara perda cargos principalmente prerrogativas especiais chamado foro privilegiado ministros edinho silva aloizio mercadante jaques wagner lula ficarao sujeitos juiz federal sergio moro inimigo numero corrupcao todos quatro citados delacoes premiadas operacao lava jato dilma tentou nomear lula ministro juiz sergio moro golpe nao deu certo dilma cair lula cai junto
2135,fake,caso temer assuma presidencia pais ficara entenda linha sucessoria formalmente nao existira vice cunha assumira presidencia somente caso caso vacancia definitiva causada falecimento renuncia sao convocadas novas afastamento definitivo dilma assume cargo michel temer pmdb entrevista portal uol professor direito direito constitucional fgv explicou pratica sucessor presidente sera eduardo cunha cunha primeiro fila sucessao ocupar presidencia casos viagens enfermidades obrigassem michel temer afastar cargo seguindo sucessao estao presidente senado renan calheiros presidente stf ricardo lewandowski professor explica ainda acordo constituicao nao ha ninguem linha sucessoria
2136,fake,jean wyllys cospe deputado podera perder mandato falta decoro deputado indecoroso despeitado jean wyllys tentou tirar parlamentares serio acabou caindo propria cilada podera perder cargo falta decoro parlamentar declarou realmente cuspiu direcao deputado jair bolsonaro afirmou faria novo cuspiria cara quantas vezes quisesse declarou esperar confira leia tambem
2137,fake,apos cuspir bolsonaro jean wyllys ganha apoio jornalista global tambem cuspiria declarou realmente cuspiu direcao deputado jair bolsonaro afirmou faria novo cuspiria cara quantas vezes quisesse declarou sera desse modo jean quer conquistar respeito pessoas odio combate odio atitude deputado podera custar cargo falta decoro parlamentar redes sociais wyllys continuou discurso odio recebeu apoio jornalista global xico sa duramente criticado comentarios
2138,fake,psdb podera dar golpe misericordia acordo contagem final tudo aponta voto numero sera maior rival pt loteria tudo indica ira afundar vez pt sera psdb dilma
2139,fake,maluf engracado tiririca elogiou dilma presidente virgem maria paulo maluf disse hoje dilma rousseff pessoa honesta comparou presidente virgem maria maluf disse nao ve nenhum fato juridico impedimento dilma declaracao deputado disse ira votar favor impeachment presidente velho maluf entende pais precisa mudancas dilma mulher honesta correta virgem maria contratada cozinheira ambiente menos
2140,fake,whatsapp vaza rede mostra deputado pmdb afirmando temer vai parar suposta conversa whatsapp ainda nao sabemos verdadeira deputado cabucu borges vazou hoje mensagem traz revelacao verdade pode dar reviravolta politica pais outro lado whatsapp aparece interlocutor nao identificado print tela deputado borges revela vice michel temer prometido conseguiria parar desdobramentos operacao lava jato caso ocorresse impeachment presidente dilma deputado cabucu borges disse colocou chefes mp judiciario confirmaram ate fechamento dessa materia borges nao negou confirmou autenticidade conversa confira conversa
2141,fake,ja votos sobra deputados pt tentou comprar estao rebelando esforco imoral lula dentro quarto hotel nao deu nada lula pt tentaram oferecer cargos troca votos contra impeachment alguns deputados concordaram dentro suite golden tulip estao rebelando votando favor impedimento dilma casa caiu voz povo sendo ouvida ja sao favor impeachment nao sendo contabilizados oposicao
